model,fold,test_year,base_seed,arm,window,n_test,fit_seconds,inference_seconds,rmse,mae,mape,r2,direction_accuracy,balanced_accuracy,mcc,direction_coverage,n_direction_evaluated,n_actual_ties,n_predicted_abstentions,direction_tn,direction_fp,direction_fn,direction_tp,predicted_up_share
lstm_attention,fold_3,2024,123,News-Only,10,244,6.429408899995906,0.4744070999950054,64.03289915648978,56.00666297418172,6.652405751595693,-1.1143494285181004,0.5409836065573771,0.5516521973214886,0.1205318211356363,1.0,244,0,0,37,90,22,95,0.7581967213114754
lstm_attention,fold_3,2024,123,Global-Numeric-Shuffled-News,10,244,6.6050376999992295,0.5224966000023414,27.72977145703626,22.87285290457673,2.701465024955425,0.6034819037961521,0.5409836065573771,0.5536711757184198,0.135982760728057,1.0,244,0,0,31,96,16,101,0.8073770491803278
lstm_attention,fold_3,2024,123,Global-Numeric-Lagged-News,10,244,6.506293099999311,0.5074828999931924,35.14297861122543,29.83189858626633,3.530451915274332,0.3631347270778211,0.5327868852459017,0.548152634766808,0.1444688426947379,1.0,244,0,0,22,105,9,108,0.8729508196721312
lstm_attention,fold_3,2024,123,Global-Numeric-Random-Features,10,244,6.625940699996136,0.5012140999970143,25.72116909485239,20.898038648972737,2.464433470515881,0.6588449212764191,0.5614754098360656,0.572346725890033,0.169813885702704,1.0,244,0,0,39,88,19,98,0.7622950819672131
lstm_attention,fold_3,2024,456,News-Only,10,244,6.490277400000196,0.4574227000048267,90.0626632311054,79.27238141878216,9.411323001219484,-3.182731648510548,0.5327868852459017,0.5464701527693654,0.1241820828828288,1.0,244,0,0,27,100,14,103,0.8319672131147541
lstm_attention,fold_3,2024,456,Global-Numeric-Shuffled-News,10,244,6.45172150000144,0.4483342000021366,18.70455634141053,15.363748778095005,1.7958922850710255,0.8195880690092092,0.5122950819672131,0.5176997106130965,0.0366529840320588,1.0,244,0,0,49,78,41,76,0.6311475409836066
lstm_attention,fold_3,2024,456,Global-Numeric-Lagged-News,10,244,6.382473399993614,0.5039827000000514,21.57215077866305,17.24448872840306,2.0217742402619407,0.7600297929946045,0.5204918032786885,0.5289386903560132,0.063397654132044,1.0,244,0,0,41,86,31,86,0.7049180327868853
lstm_attention,fold_3,2024,456,Global-Numeric-Random-Features,10,244,6.835921600002621,0.490066400001524,18.4788951832405,15.001749396031018,1.7542848225139145,0.8239149698736015,0.5286885245901639,0.5334477421091595,0.0686723701306598,1.0,244,0,0,53,74,41,76,0.6147540983606558
lstm_attention,fold_3,2024,789,News-Only,10,244,6.9167394999967655,0.4795766000024741,89.7833560393708,78.76373830427887,9.35693048033869,-3.156828450841397,0.5368852459016393,0.5507436570428696,0.1369498215862716,1.0,244,0,0,27,100,13,104,0.8360655737704918
lstm_attention,fold_3,2024,789,Global-Numeric-Shuffled-News,10,244,6.793056199996499,0.4828160999968531,16.674280523418087,13.740531829473412,1.6019749448924727,0.8566279023969736,0.5245901639344263,0.5322027054310519,0.0692330633555506,1.0,244,0,0,44,83,33,84,0.6844262295081968
lstm_attention,fold_3,2024,789,Global-Numeric-Lagged-News,10,244,6.658152200005134,0.4927397999999812,17.837392159425708,14.172821710695976,1.6561387519307686,0.8359284983839727,0.5327868852459017,0.5431051887744801,0.0994635317338101,1.0,244,0,0,37,90,24,93,0.75
lstm_attention,fold_3,2024,789,Global-Numeric-Random-Features,10,244,6.440342599998985,0.4902643999957945,16.89890382340411,13.76475839782933,1.6102447897712973,0.8527390830358519,0.5,0.5089171545864459,0.0197836997773217,1.0,244,0,0,37,90,32,85,0.7172131147540983
lstm_attention,fold_3,2024,2025,News-Only,10,244,6.883816299996397,0.541524299995217,87.68499047426556,77.19159681692473,9.16397060397118,-2.964796945857306,0.5245901639344263,0.5379231442223569,0.0994481865674081,1.0,244,0,0,27,100,16,101,0.8237704918032787
lstm_attention,fold_3,2024,2025,Global-Numeric-Shuffled-News,10,244,7.780532799995854,0.5403136000022641,27.06006513129304,21.7988627195749,2.567333689801979,0.6224033722549362,0.5450819672131147,0.5572716871929471,0.1417682235071395,1.0,244,0,0,33,94,17,100,0.7950819672131147
lstm_attention,fold_3,2024,2025,Global-Numeric-Lagged-News,10,244,6.933845500003372,0.4730592000050819,28.548936636314284,22.95953880040859,2.7000422009165845,0.5797087918995922,0.5450819672131147,0.5569351907934585,0.1389163235780326,1.0,244,0,0,34,93,18,99,0.7868852459016393
lstm_attention,fold_3,2024,2025,Global-Numeric-Random-Features,10,244,6.894932900002459,0.5097401999955764,26.67308690590424,21.918050349701616,2.58122584228092,0.6331259518318472,0.569672131147541,0.580557238037553,0.1890857871498946,1.0,244,0,0,40,87,18,99,0.7622950819672131
lstm_attention,fold_4,2025,42,News-Only,10,234,7.207756600000721,0.4781917000000248,122.71463945508096,107.31554804738256,13.94977291910498,-4.813149063571861,0.4914529914529914,0.5037280701754385,0.0257723713103827,1.0,234,0,0,3,117,2,112,0.9786324786324786
lstm_attention,fold_4,2025,42,Global-Numeric-Shuffled-News,10,234,7.396315300000424,0.4804775000011432,22.82969418067211,17.74143389710759,2.2724014403735278,0.7988042068345843,0.5,0.5015350877192982,0.0030913770718691,1.0,234,0,0,53,67,50,64,0.5598290598290598
lstm_attention,fold_4,2025,42,Global-Numeric-Lagged-News,10,234,7.207632900004683,0.5808438999956707,22.826052857010797,17.63389371721663,2.251737754117471,0.7988683829527793,0.5085470085470085,0.5094298245614035,0.0188976761324291,1.0,234,0,0,57,63,52,62,0.5341880341880342
lstm_attention,fold_4,2025,42,Global-Numeric-Random-Features,10,234,7.325717699997767,0.4826695000010659,23.88284365894672,19.019778361182947,2.423021807177724,0.7798134537297581,0.5,0.5,0.0,1.0,234,0,0,60,60,57,57,0.5
lstm_attention,fold_4,2025,123,News-Only,10,234,7.358501199996681,0.4701016999970306,132.09231960367072,121.89296388695377,15.72610077371363,-5.735562050245198,0.4871794871794871,0.5,0.0,1.0,234,0,0,0,120,0,114,1.0
lstm_attention,fold_4,2025,123,Global-Numeric-Shuffled-News,10,234,7.512592099999892,0.5568744000047445,32.96520520024784,26.198658062265466,3.391568224707274,0.5805016326257104,0.5726495726495726,0.5785087719298245,0.1760665201128367,1.0,234,0,0,42,78,22,92,0.7264957264957265
lstm_attention,fold_4,2025,123,Global-Numeric-Lagged-News,10,234,7.346526799999992,0.5403783999936422,27.91872415052425,22.12138195494301,2.8496077092469507,0.6991085525929154,0.5512820512820513,0.5565789473684211,0.1240398950699408,1.0,234,0,0,42,78,27,87,0.7051282051282052
lstm_attention,fold_4,2025,123,Global-Numeric-Random-Features,10,234,7.146091100003105,0.4868491000015638,29.93091546295398,23.769235245636377,3.068275209920236,0.654173150169262,0.5470085470085471,0.5535087719298245,0.1238875593904442,1.0,234,0,0,36,84,22,92,0.7521367521367521
lstm_attention,fold_4,2025,456,News-Only,10,234,7.317504699996789,0.4501498000026913,126.1054940887913,110.83727906225072,14.400909102527942,-5.138845793970472,0.4957264957264957,0.5081140350877192,0.0625771834629858,1.0,234,0,0,3,117,1,113,0.9829059829059827
lstm_attention,fold_4,2025,456,Global-Numeric-Shuffled-News,10,234,7.154697200006922,0.4758180999997421,32.429641366246315,25.50803956180556,3.3258134201545166,0.5940215324934467,0.5085470085470085,0.5120614035087719,0.0250708058747223,1.0,234,0,0,45,75,40,74,0.6367521367521367
lstm_attention,fold_4,2025,456,Global-Numeric-Lagged-News,10,234,7.226324999995995,0.4855465000000549,43.32510321832257,34.90538838007766,4.545989317678626,0.2754006833239113,0.5128205128205128,0.5164473684210527,0.0342755310691926,1.0,234,0,0,45,75,39,75,0.6410256410256411
lstm_attention,fold_4,2025,456,Global-Numeric-Random-Features,10,234,7.211344700001064,0.477306500004488,41.278971458993,31.831506594241176,4.171172542235206,0.3422263937312305,0.5256410256410257,0.5293859649122807,0.0614024189076443,1.0,234,0,0,46,74,37,77,0.6452991452991453
lstm_attention,fold_4,2025,789,News-Only,10,234,8.150626499998907,0.4893041999966954,122.36725366801436,107.49809806873654,13.9684941113128,-4.780283432173355,0.5,0.512280701754386,0.0848972231400843,1.0,234,0,0,4,116,1,113,0.9786324786324786
lstm_attention,fold_4,2025,789,Global-Numeric-Shuffled-News,10,234,7.258036599996558,0.7191634999981034,18.999044421046083,15.022374469274896,1.9071773700721717,0.8606579407721417,0.5170940170940171,0.5184210526315789,0.0370252485886014,1.0,234,0,0,56,64,49,65,0.5512820512820513
lstm_attention,fold_4,2025,789,Global-Numeric-Lagged-News,10,234,7.505653799998981,0.5058074999978999,19.929760936557877,15.718678957774092,1.994556138899088,0.8466715001833685,0.5,0.5004385964912281,0.0008774174966511,1.0,234,0,0,58,62,55,59,0.5170940170940171
lstm_attention,fold_4,2025,789,Global-Numeric-Random-Features,10,234,7.295195499995316,0.541261400001531,20.084407534490243,15.6271017071834,1.97832006237325,0.8442827382219187,0.5170940170940171,0.5162280701754386,0.0325215821813896,1.0,234,0,0,66,54,59,55,0.4658119658119658
lstm_attention,fold_4,2025,2025,News-Only,10,234,7.261145100004796,0.4942181000005803,125.62757257804196,110.6776510583386,14.376529159598425,-5.092403297940425,0.4957264957264957,0.5081140350877192,0.0625771834629858,1.0,234,0,0,3,117,1,113,0.9829059829059827
lstm_attention,fold_4,2025,2025,Global-Numeric-Shuffled-News,10,234,7.145524200001091,0.473544699998456,20.756133477643527,15.921630053386478,2.0372339373537462,0.8336925832280072,0.5641025641025641,0.5662280701754386,0.1341938622693024,1.0,234,0,0,58,62,40,74,0.5811965811965812
lstm_attention,fold_4,2025,2025,Global-Numeric-Lagged-News,10,234,7.159326699998928,0.4823284999947645,20.618963479095463,16.358421227851743,2.081728921609837,0.835883454529725,0.5256410256410257,0.5267543859649123,0.0536876362134378,1.0,234,0,0,58,62,49,65,0.5427350427350427
lstm_attention,fold_4,2025,2025,Global-Numeric-Random-Features,10,234,7.158090899996751,0.5636124000011478,19.97316733469192,15.886425408797388,2.014884066584914,0.8460028834751493,0.5128205128205128,0.5116228070175439,0.0233413598350089,1.0,234,0,0,67,53,61,53,0.452991452991453
lstm_cnn,fold_1,2022,42,News-Only,20,241,7.108992699999362,0.4610254999934113,51.36929382200617,46.65858970422472,4.702634552871322,-4.327165866929943,0.4458333333333333,0.5,0.0,1.0,240,1,0,107,0,133,0,0.0
lstm_cnn,fold_1,2022,42,Global-Numeric-Shuffled-News,20,241,7.031680499996583,0.5234836000017822,31.05913738076301,24.821643189637,2.532362969176825,-0.9474566881893932,0.4375,0.4367577823062328,-0.125740027133136,1.0,240,1,0,46,61,74,59,0.5
lstm_cnn,fold_1,2022,42,Global-Numeric-Lagged-News,20,241,6.912140700005693,0.6066409000050044,25.374084584065045,19.81935832381743,2.018294835354556,-0.2997798343182127,0.4875,0.4974000421614784,-0.0052584385165608,1.0,240,1,0,63,44,79,54,0.4083333333333333
lstm_cnn,fold_1,2022,42,Global-Numeric-Random-Features,20,241,7.209285899996757,0.5287401000023237,26.474910526541176,20.869943762280624,2.1257712048244315,-0.4150051821260323,0.5208333333333334,0.5119457522310449,0.0240878029554831,1.0,240,1,0,46,61,54,79,0.5833333333333334
lstm_cnn,fold_1,2022,123,News-Only,20,241,7.115953000000445,0.623750700004166,44.66324297301295,40.29016821163823,4.05795666276565,-3.027073310592212,0.4541666666666666,0.5075187969924813,0.0822228616409857,1.0,240,1,0,107,0,131,2,0.0083333333333333
lstm_cnn,fold_1,2022,123,Global-Numeric-Shuffled-News,20,241,6.9742089999999735,0.6055531000019982,23.6909689828048,19.18936313943746,1.947370983782936,-0.1330646138135591,0.4416666666666666,0.468835640503127,-0.0719516267381509,1.0,240,1,0,77,30,104,29,0.2458333333333333
lstm_cnn,fold_1,2022,123,Global-Numeric-Lagged-News,20,241,7.573397000000114,0.5170186000032118,41.104318542712704,32.34250593371909,3.2903221270589964,-2.410860309063904,0.4375,0.4824327173072869,-0.0631867410802605,1.0,240,1,0,96,11,124,9,0.0833333333333333
lstm_cnn,fold_1,2022,123,Global-Numeric-Random-Features,20,241,6.508033899997827,0.5734471000032499,32.57953465953656,28.02373549830366,2.854243822539612,-1.142785910267417,0.4833333333333333,0.449792706064226,-0.125772859816385,1.0,240,1,0,15,92,32,101,0.8041666666666667
lstm_cnn,fold_1,2022,456,News-Only,20,241,7.204673300002469,0.5253015999987838,54.98432547540633,49.93947303888713,5.036910949363468,-5.103329707916927,0.4458333333333333,0.5,0.0,1.0,240,1,0,107,0,133,0,0.0
lstm_cnn,fold_1,2022,456,Global-Numeric-Shuffled-News,20,241,7.215608799997426,0.5908954999977141,29.899908617045025,23.25974839856516,2.3664777427945123,-0.8047986200239712,0.4625,0.4730166537839926,-0.054755361194648,1.0,240,1,0,61,46,83,50,0.4
lstm_cnn,fold_1,2022,456,Global-Numeric-Lagged-News,20,241,6.779132999996364,0.6226310999991256,32.156196729629684,24.44606780403878,2.4926641728140706,-1.0874610572114651,0.4791666666666667,0.4935352399690815,-0.0133363499697517,1.0,240,1,0,67,40,85,48,0.3666666666666666
lstm_cnn,fold_1,2022,456,Global-Numeric-Random-Features,20,241,7.584895300002245,0.524004300001252,40.06927835281092,34.77950681178892,3.5505038343220336,-2.241246568395196,0.525,0.4809922001264844,-0.0641927189167137,1.0,240,1,0,8,99,15,118,0.9041666666666668
lstm_cnn,fold_1,2022,789,News-Only,20,241,6.724499500000093,0.5338463000007323,86.24392781212934,78.51615253345604,7.940139339900129,-14.015717292237476,0.4458333333333333,0.5,0.0,1.0,240,1,0,107,0,133,0,0.0
lstm_cnn,fold_1,2022,789,Global-Numeric-Shuffled-News,20,241,7.069742599996971,0.5033942999943974,23.550859115616863,19.34289114713668,1.9673129285976252,-0.1197022145357207,0.5041666666666667,0.4987351556461247,-0.0025274696432104,1.0,240,1,0,48,59,60,73,0.55
lstm_cnn,fold_1,2022,789,Global-Numeric-Lagged-News,20,241,7.218675199997961,0.5755946000062977,26.074617077941976,19.60602665875958,1.9948828897087865,-0.37253967382821,0.5208333333333334,0.5329562223315297,0.0671188913544493,1.0,240,1,0,69,38,77,56,0.3916666666666666
lstm_cnn,fold_1,2022,789,Global-Numeric-Random-Features,20,241,6.859714599995641,0.6233724000048824,24.97731337817182,19.92740876414963,2.03082364616692,-0.2594486747630662,0.4916666666666666,0.4828894666572975,-0.0344542788963616,1.0,240,1,0,43,64,58,75,0.5791666666666667
lstm_cnn,fold_1,2022,2025,News-Only,20,241,7.179064700001618,0.5573818999982905,61.3445407475248,57.01675057951349,5.763524618213785,-6.596977973505005,0.4458333333333333,0.5,0.0,1.0,240,1,0,107,0,133,0,0.0
lstm_cnn,fold_1,2022,2025,Global-Numeric-Shuffled-News,20,241,7.414041299998644,0.6009812999982387,31.707553262207124,23.54601337702443,2.398000491814233,-1.029618858532344,0.4791666666666667,0.4834867542688497,-0.03294671581549,1.0,240,1,0,56,51,74,59,0.4583333333333333
lstm_cnn,fold_1,2022,2025,Global-Numeric-Lagged-News,20,241,6.785110799995891,0.5575064000004204,40.87117392537308,30.496880345497893,3.113608195269894,-2.372277090255249,0.4791666666666667,0.5035837256693134,0.0079787686121792,1.0,240,1,0,78,29,96,37,0.275
lstm_cnn,fold_1,2022,2025,Global-Numeric-Random-Features,20,241,7.03073449999647,0.5371311000053538,32.6311292858755,25.472517735201297,2.5982352169489684,-1.1495781361719803,0.4541666666666666,0.471892347691659,-0.0592744172349473,1.0,240,1,0,68,39,92,41,0.3333333333333333
lstm_cnn,fold_2,2023,42,News-Only,20,243,7.809262100003252,0.6328408999979729,46.791304798696494,35.979436706907954,3.962850268037231,-0.1059107340100293,0.5082644628099173,0.5145285087719298,0.0297021560921024,1.0,242,1,0,52,76,43,71,0.6074380165289256
lstm_cnn,fold_2,2023,42,Global-Numeric-Shuffled-News,20,243,8.134110300001339,0.58365639999829,19.28628763700139,15.601732894913155,1.685206315567457,0.8121171926729247,0.5454545454545454,0.5492050438596492,0.0990089928134985,1.0,242,1,0,62,66,44,70,0.5619834710743802
lstm_cnn,fold_2,2023,42,Global-Numeric-Lagged-News,20,243,8.434106499997142,0.5481771000049775,21.31503628146785,17.36555010999671,1.8702179005842496,0.7705109785847593,0.5206611570247934,0.524328399122807,0.0489529142740835,1.0,242,1,0,59,69,47,67,0.5619834710743802
lstm_cnn,fold_2,2023,42,Global-Numeric-Random-Features,20,243,7.8620530999978655,0.5949928000045475,20.28346753324534,16.08041693265545,1.7393469114206233,0.7921863051145144,0.5289256198347108,0.5326206140350878,0.0656382737872219,1.0,242,1,0,60,68,46,68,0.5619834710743802
lstm_cnn,fold_2,2023,123,News-Only,20,243,7.67551739999908,0.4891471000009915,48.748114044677,38.21734713962539,4.184007809182934,-0.2003430951142448,0.5,0.5033580043859649,0.0067500951092571,1.0,242,1,0,57,71,50,64,0.5578512396694215
lstm_cnn,fold_2,2023,123,Global-Numeric-Shuffled-News,20,243,8.455151699999988,0.5500112999943667,24.612424161054765,19.93138933393198,2.164542861866501,0.6940161227234338,0.5454545454545454,0.5602384868421053,0.1392676159068222,1.0,242,1,0,39,89,21,93,0.7520661157024794
lstm_cnn,fold_2,2023,123,Global-Numeric-Lagged-News,20,243,7.964506899996195,0.6031149999980698,23.830490502401403,18.646040671205327,2.016395977859778,0.713149425097773,0.5661157024793388,0.5620202850877193,0.1252261855308615,1.0,242,1,0,81,47,58,56,0.4256198347107438
lstm_cnn,fold_2,2023,123,Global-Numeric-Random-Features,20,243,8.45958179999434,0.5052387999967323,24.858547272317896,20.240828221589936,2.181827297429431,0.6878658751763879,0.5247933884297521,0.5215186403508771,0.0432557115164639,1.0,242,1,0,74,54,61,53,0.4421487603305785
lstm_cnn,fold_2,2023,456,News-Only,20,243,8.46367630000168,0.6002432000022964,46.30872180356915,35.69305376395276,3.9169102565195866,-0.0832167062796398,0.5082644628099173,0.5111705043859649,0.0224140904482148,1.0,242,1,0,59,69,50,64,0.5495867768595041
lstm_cnn,fold_2,2023,456,Global-Numeric-Shuffled-News,20,243,7.595352800002729,0.5560823999985587,17.952161273709745,14.471547708854748,1.5550506368937715,0.8372116790343909,0.5082644628099173,0.5121299342105263,0.0244337945838385,1.0,242,1,0,57,71,48,66,0.5661157024793388
lstm_cnn,fold_2,2023,456,Global-Numeric-Lagged-News,20,243,8.16245329999947,0.5468636000005063,20.29105237403354,16.065437016634274,1.7488706672663872,0.7920308555103723,0.5289256198347108,0.5426946271929824,0.0966408283204615,1.0,242,1,0,39,89,25,89,0.7355371900826446
lstm_cnn,fold_2,2023,456,Global-Numeric-Random-Features,20,243,7.847576299995126,0.6082940000051167,17.565482403951155,13.925109579764268,1.5039867631780677,0.8441488811532846,0.5413223140495868,0.5462582236842105,0.0936496405493026,1.0,242,1,0,59,69,42,72,0.5826446280991735
lstm_cnn,fold_2,2023,789,News-Only,20,243,7.864688800000295,0.617655800000648,44.09805745162904,34.82207424497407,3.816306619960241,0.0177349776129405,0.5206611570247934,0.5238486842105263,0.0478947104654023,1.0,242,1,0,60,68,48,66,0.5537190082644629
lstm_cnn,fold_2,2023,789,Global-Numeric-Shuffled-News,20,243,8.669386599998688,0.5100341999932425,21.697445910573144,17.856551635191753,1.924307516659481,0.7622026610442286,0.5413223140495868,0.5476973684210527,0.0975127388684118,1.0,242,1,0,56,72,39,75,0.6074380165289256
lstm_cnn,fold_2,2023,789,Global-Numeric-Lagged-News,20,243,8.076854799997818,0.5777203000034206,23.99830295084848,18.890029056322437,2.034036435318345,0.7090952419794477,0.5371900826446281,0.5313185307017544,0.0639111659865265,1.0,242,1,0,81,47,65,49,0.396694214876033
lstm_cnn,fold_2,2023,789,Global-Numeric-Random-Features,20,243,8.474425799999153,0.4891946999996435,22.762889855724197,18.93579011330388,2.051818759505652,0.7382753935138395,0.5371900826446281,0.548108552631579,0.1034781979913325,1.0,242,1,0,46,82,30,84,0.6859504132231405
lstm_cnn,fold_2,2023,2025,News-Only,20,243,8.17849379999825,0.5818050000016228,57.62305310852277,44.761889012173846,4.93719395202224,-0.6771901075108415,0.4958677685950413,0.5061677631578947,0.0131748557612975,1.0,242,1,0,42,86,36,78,0.6776859504132231
lstm_cnn,fold_2,2023,2025,Global-Numeric-Shuffled-News,20,243,8.141364299997804,0.5917745000042487,24.329792687612308,19.00858483312553,2.045780970630735,0.7010031738502558,0.5371900826446281,0.5289199561403508,0.0603216915153358,1.0,242,1,0,86,42,70,44,0.3553719008264462
lstm_cnn,fold_2,2023,2025,Global-Numeric-Lagged-News,20,243,8.275939699997252,0.5043182999943383,23.701642280288524,19.07944982446761,2.0584811393172724,0.7162429633724164,0.5619834710743802,0.560032894736842,0.1201976574864919,1.0,242,1,0,76,52,54,60,0.4628099173553719
lstm_cnn,fold_2,2023,2025,Global-Numeric-Random-Features,20,243,7.934913299999607,0.5754864999980782,23.29329539578593,18.57014838879491,1.9938962935313955,0.7259362283762116,0.5330578512396694,0.5293311403508771,0.0590828479202422,1.0,242,1,0,76,52,61,53,0.4338842975206611
lstm_cnn,fold_3,2024,42,News-Only,20,244,8.972739900003944,0.5400173000016366,86.82830779326653,76.0573328028106,9.03457230774816,-2.8877032358818417,0.5245901639344263,0.5379231442223569,0.0994481865674081,1.0,244,0,0,27,100,16,101,0.8237704918032787
lstm_cnn,fold_3,2024,42,Global-Numeric-Shuffled-News,20,244,9.124983599998814,0.5322491999977501,28.758539006370658,25.109629131565303,2.968739594219969,0.5735146963644628,0.4959016393442623,0.5117100747022008,0.0367095077842401,1.0,244,0,0,16,111,12,105,0.8852459016393442
lstm_cnn,fold_3,2024,42,Global-Numeric-Lagged-News,20,244,8.951940499995544,0.6130284000028041,17.34363740309662,13.08555576511094,1.517737750403857,0.8448860695843357,0.5532786885245902,0.5580792785517195,0.1192439746936809,1.0,244,0,0,56,71,38,79,0.6147540983606558
lstm_cnn,fold_3,2024,42,Global-Numeric-Random-Features,20,244,9.026812600000994,0.6174220000029891,30.523971621486982,25.054111902953156,2.9609882800452283,0.5195452248524393,0.5245901639344263,0.5392691298203109,0.111935772156437,1.0,244,0,0,23,104,12,105,0.8565573770491803
lstm_cnn,fold_3,2024,123,News-Only,20,244,9.197982899997442,0.5320969999957015,93.26482193564225,80.8342571869932,9.61787553338044,-3.4854514746831207,0.5204918032786885,0.533313143549364,0.0850998691428054,1.0,244,0,0,28,99,18,99,0.8114754098360656
lstm_cnn,fold_3,2024,123,Global-Numeric-Shuffled-News,20,244,9.647105800002464,0.6280772000027355,39.65892707316384,33.80276643078344,3.9977085128475256,0.1889411766528577,0.5245901639344263,0.5419611010162191,0.1564600996793889,1.0,244,0,0,15,112,4,113,0.9221311475409836
lstm_cnn,fold_3,2024,123,Global-Numeric-Lagged-News,20,244,9.067863299998862,0.5428621000028215,43.16274830738751,36.92530187039588,4.368950612051745,0.0392981844360197,0.4959016393442623,0.5144020458981089,0.0665448364771817,1.0,244,0,0,8,119,4,113,0.9508196721311476
lstm_cnn,fold_3,2024,123,Global-Numeric-Random-Features,20,244,9.06211080000503,0.5035569999963627,30.703869075246917,24.88447802229492,2.9501663844456605,0.5138652764318816,0.5163934426229508,0.532404603270745,0.1032095172675081,1.0,244,0,0,18,109,9,108,0.889344262295082
lstm_cnn,fold_3,2024,456,News-Only,20,244,9.42541980000533,0.5074204999982612,88.29764744575486,76.7484468545288,9.130306997379163,-3.0203947494487284,0.5368852459016393,0.5487246786459385,0.1188834731329735,1.0,244,0,0,33,94,19,98,0.7868852459016393
lstm_cnn,fold_3,2024,456,Global-Numeric-Shuffled-News,20,244,9.011359600001017,0.5997985000067274,22.71109822586789,17.89787031590937,2.118154507422705,0.7340213954757568,0.5163934426229508,0.5303856248738139,0.0828483235691124,1.0,244,0,0,24,103,15,102,0.8401639344262295
lstm_cnn,fold_3,2024,456,Global-Numeric-Lagged-News,20,244,9.386115599998448,0.609272300003795,38.65687319795646,32.2587065327949,3.8400252945004527,0.229409097691449,0.5122950819672131,0.5284675953967293,0.0921850829695376,1.0,244,0,0,17,110,9,108,0.8934426229508197
lstm_cnn,fold_3,2024,456,Global-Numeric-Random-Features,20,244,9.596724499999254,0.5179416999962996,24.781423332187384,19.54131547033786,2.3187265444596394,0.6833183309507863,0.5409836065573771,0.5536711757184198,0.135982760728057,1.0,244,0,0,31,96,16,101,0.8073770491803278
lstm_cnn,fold_3,2024,789,News-Only,20,244,9.063882100002957,0.5647448000017903,90.02505271087321,78.02752765197242,9.286722269271811,-3.1792389277752324,0.5245901639344263,0.5379231442223569,0.0994481865674081,1.0,244,0,0,27,100,16,101,0.8237704918032787
lstm_cnn,fold_3,2024,789,Global-Numeric-Shuffled-News,20,244,9.318991499996628,0.5095425000035902,26.052477863840373,21.58418777609944,2.556816046678497,0.6499996303704523,0.5327868852459017,0.5494986203647622,0.1692613601771308,1.0,244,0,0,18,109,5,112,0.9057377049180328
lstm_cnn,fold_3,2024,789,Global-Numeric-Lagged-News,20,244,9.236526399996364,0.5110694999966654,30.7578647918903,26.386420503156085,3.107968808050504,0.5121539433364228,0.4918032786885246,0.5101285416246046,0.0450602957796355,1.0,244,0,0,8,119,5,112,0.9467213114754098
lstm_cnn,fold_3,2024,789,Global-Numeric-Random-Features,20,244,9.255367599995225,0.5526838000005228,18.82780760979525,15.265557464097355,1.7757304464950014,0.8172026331241746,0.4836065573770491,0.4924961302914059,-0.0166481700012933,1.0,244,0,0,35,92,34,83,0.7172131147540983
lstm_cnn,fold_3,2024,2025,News-Only,20,244,9.012712399999144,0.4985783000010997,87.90547802221944,76.43796336257064,9.079978749667855,-2.984761307909378,0.5450819672131147,0.5579446799919241,0.1480221966302131,1.0,244,0,0,31,96,15,102,0.8114754098360656
lstm_cnn,fold_3,2024,2025,Global-Numeric-Shuffled-News,20,244,9.52416820000508,0.5655355999988387,39.009698900773046,32.33314917919086,3.831119908314904,0.215278361626136,0.5081967213114754,0.524867083922202,0.0850334093615905,1.0,244,0,0,15,112,8,109,0.9057377049180328
lstm_cnn,fold_3,2024,2025,Global-Numeric-Lagged-News,20,244,9.482741199994052,0.5692314999978407,36.76661477156717,30.82560319748568,3.6528571745361496,0.3029278667859442,0.4918032786885246,0.5094555488256276,0.037108563197135,1.0,244,0,0,10,117,7,110,0.930327868852459
lstm_cnn,fold_3,2024,2025,Global-Numeric-Random-Features,20,244,9.092212600000494,0.581785199996375,34.7076655491481,28.38265630003857,3.373079236439221,0.3788146002762971,0.5204918032786885,0.5356686183457837,0.1055767172868024,1.0,244,0,0,21,106,11,106,0.8688524590163934
lstm_cnn,fold_4,2025,42,News-Only,20,234,9.75579110000399,0.5107237999982317,124.0145241082256,109.00039181799458,14.167572011536633,-4.936955724507191,0.4871794871794871,0.5,0.0,1.0,234,0,0,0,120,0,114,1.0
lstm_cnn,fold_4,2025,42,Global-Numeric-Shuffled-News,20,234,10.129919099999825,0.536965399995097,32.51181634871374,23.35925231141412,3.0668150144202437,0.5919614701624138,0.5811965811965812,0.5828947368421054,0.1671140444603517,1.0,234,0,0,62,58,40,74,0.5641025641025641
lstm_cnn,fold_4,2025,42,Global-Numeric-Lagged-News,20,234,10.34661039999628,0.7591431000037119,33.97051256202932,26.73913621866041,3.4888398045318194,0.5545254400282065,0.5042735042735043,0.5076754385964912,0.015914615949718,1.0,234,0,0,45,75,41,73,0.6324786324786325
lstm_cnn,fold_4,2025,42,Global-Numeric-Random-Features,20,234,9.95643679999921,0.5699483000062173,38.83590860092569,29.755305436100716,3.909592670004919,0.4177819723861099,0.5170940170940171,0.5214912280701754,0.0457234601640594,1.0,234,0,0,42,78,35,79,0.6709401709401709
lstm_cnn,fold_4,2025,123,News-Only,20,234,10.55038510000304,0.7599991999959457,125.79063506894826,110.98629144995638,14.420053660612616,-5.108229237625898,0.4871794871794871,0.5,0.0,1.0,234,0,0,0,120,0,114,1.0
